station name,latitude,longitude,year
42 Pl & Northern Blvd,40.753091,-73.920603,2024
Boston Rd & E 178 St,40.841054559,-73.879124641,2024
40 Ave & Crescent St,40.7535992020056,-73.93795609474182,2024
36 Ave & 31 St,40.75651272984955,-73.92957486212252,2024
Steinway St & 23 Ave,40.7713937,-73.9077436,2024
Clinton St & Grand St,40.715394258,-73.987263322,2024
Wilkins Ave & Crotona Park E,40.835309386,-73.895046473,2024
Monroe St & Bedford Ave,40.6851443,-73.95380904,2024
W 22 St & 10 Ave,40.74691959,-74.00451887,2024
27 St & Hunter St,40.7485,-73.941275,2024
Washington Pl & Broadway,40.729100227,-73.993821144,2024
E 14 St & Ave B,40.729372025,-73.977833629,2024
Carroll St & Franklin Ave,40.667665124,-73.95908916,2024
W 42 St & 8 Ave,40.757886648,-73.990635991,2024
E 6 St & Ave D,40.72228087,-73.97668709,2024
Brook Ave & E 157 St,40.820713,-73.911759,2024
Sterling Pl & Rochester Ave,40.671302915,-73.928266406,2024
Putnam Ave & Throop Ave,40.685145855,-73.941139698,2024
Grand Concourse & E 164 St,40.829569578,-73.921442509,2024
24 St & 41 Ave,40.752474,-73.939991,2024
E 17 St & Broadway,40.736931562,-73.989664674,2024
E 6 St & 2 Ave,40.727348089,-73.988218546,2024
W 42 St & Dyer Ave,40.758688331,-73.993724704,2024
University Pl & E 14 St,40.734814,-73.992085,2024
E 51 St & 1 Ave,40.75455731,-73.96592976,2024
46 Rd & 11 St,40.745805,-73.950752,2024
E 72 St & York Ave,40.76663814,-73.95348296,2024
Astoria Park S & Shore Blvd,40.776597619,-73.927429676,2024
Broadway & W 48 St,40.760648847,-73.985205412,2024
Macombs Rd & W 175 St,40.848177,-73.916082,2024
38 Ave & 29 St,40.75473,-73.93367,2024
Old Fulton St,40.70277159,-73.99383605,2024
47 St & 3 Ave,40.649099231,-74.012302518,2024
39 St & 50 Ave,40.73824937345944,-73.92737478017807,2024
Carlton Ave & Dean St,40.681076527,-73.971132874,2024
Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,2024
E 66 St & Madison Ave,40.76800889305947,-73.96845281124115,2024
E 44 St & Lexington Ave,40.752344728,-73.97519803,2024
Vernon Blvd & 47 Rd,40.7449067,-73.9534573,2024
E 102 St & Park Ave,40.790575266,-73.950458407,2024
23 St & 3 Ave,40.662591457,-73.998674989,2024
W 35 St & 8 Ave,40.752949715,-73.992769361,2024
E 20 St & Park Ave,40.73827428,-73.98751968,2024
7 Ave & Central Park South,40.7667405590595,-73.9790689945221,2024
Berkeley Pl & 6 Ave,40.6765304,-73.97846879,2024
7 Ave & Park Pl,40.677611351,-73.973254085,2024
W 55 St & 6 Ave,40.76319766,-73.978912592,2024
E 47 St & 2 Ave,40.753307343,-73.970560193,2024
Lexington Ave & E 128 St,40.806414,-73.936085,2024
Albemarle Rd & McDonald Ave,40.645074,-73.979681,2024
E 40 St & Park Ave,40.750756,-73.978326,2024
E 43 St & Madison Ave,40.753427029,-73.978999496,2024
College Ave & E 170 St,40.837645888,-73.910458684,2024
Greenwich Ave & Charles St,40.735238,-74.000271,2024
Grand St & Elizabeth St,40.718972683,-73.996014476,2024
E 160 St & Tinton Ave,40.820291758,-73.903898597,2024
Wards Meadow Comfort Station,40.783025622,-73.93065846,2024
Steinway St & 28 Ave,40.765726805,-73.913717747,2024
Fairview Ave & Linden St,40.706893802,-73.906152964,2024
W 21 St & 6 Ave,40.741956115,-73.994342327,2024
Davis St & Jackson Ave,40.745627,-73.945661,2024
Montgomery St & Franklin Ave,40.666478753,-73.960731626,2024
Pioneer St & Van Brunt St,40.679043,-74.011169,2024
Central Park West & W 72 St,40.775724173,-73.976097822,2024
Webster Ave & Ford St,40.855505586,-73.896268606,2024
Centre St & Worth St,40.715058446,-74.002289534,2024
W 89 St & Columbus Ave,40.7882213,-73.97041561,2024
E 16 St & 5 Ave,40.737031341,-73.992437601,2024
Buffalo Ave & St John's Pl,40.67015,-73.92538,2024
Water St & Fletcher St,40.707052708,-74.00592041,2024
28 St & 36 Ave,40.757186,-73.932719,2024
28 Ave & 35 St,40.766962886,-73.917221308,2024
Van Sinderen Ave & Atlantic Ave,40.676358581,-73.903449059,2024
Clinton Ave & Myrtle Ave,40.693116069,-73.968848944,2024
Warren St & Smith St,40.68531847,-73.991064787,2024
E 169 St & Webster Ave,40.834049582,-73.909071922,2024
W 56 St & 8 Ave,40.766206861,-73.982996225,2024
36 St & Ditmars Blvd,40.774306417,-73.908415914,2024
Washington Square E,40.73049393,-73.9957214,2024
S 3 St & Bedford Ave,40.71262145,-73.962558389,2024
Sigourney St & Columbia St,40.67267243410948,-74.0087952464819,2024
111 St & 37 Ave,40.753988862,-73.857383847,2024
W 10 St & Washington St,40.733600259,-74.008085728,2024
Bayard St & Leonard St,40.71915571696044,-73.94885390996933,2024
Dock St & Front St,40.702673554,-73.992623687,2024
Madison Ave & E 120 St,40.802886724,-73.943054795,2024
S 4 St & Rodney St,40.70934,-73.95608,2024
Kingston Ave & Carroll St,40.666763544,-73.942382455,2024
E 7 St & Ave A,40.726254582,-73.983694673,2024
Bergen St & Vanderbilt Ave,40.679412484,-73.967987061,2024
Adam Clayton Powell Blvd & W 151 St,40.825260282,-73.936302781,2024
W 11 St & 6 Ave,40.735167861,-73.997681379,2024
Winthrop St & Schenectady Ave,40.658171177,-73.933789372,2024
S Portland Ave & Hanson Pl,40.68539567,-73.97431458,2024
Grand Concourse & E 144 St,40.816745996,-73.927934289,2024
34 St & 4 Ave,40.655308247,-74.003026009,2024
Plaza Dr & W 170 St,40.840463877,-73.917934895,2024
Degraw St & 3 Ave,40.679801583,-73.98478353,2024
Washington St & Gansevoort St,40.739093304,-74.007734299,2024
St Johns Pl & Kingston Ave,40.67113471,-73.942242026,2024
N Moore St & Hudson St,40.719958782,-74.008416891,2024
Shore Blvd & Astoria Park,40.77977,-73.923162,2024
2 Ave & E 99 St,40.78642714,-73.945518851,2024
Mercer St & Spring St,40.723519921,-73.999589086,2024
Nevins St & Schermerhorn St,40.687394619,-73.981551528,2024
55 Ave & 90 St,40.736814022,-73.873353958,2024
Frederick Douglass Blvd & W 115 St,40.803961039,-73.955764174,2024
West End Ave & W 107 St,40.802369237,-73.968151689,2024
Park Pl & Buffalo Ave,40.672122359,-73.925608039,2024
Morris Ave & E 142 St,40.814438701,-73.924967289,2024
1 Ave & E 110 St,40.792396545,-73.938308001,2024
Madison Ave & E 99 St,40.78948541553215,-73.95242929458618,2024
31 St & Newtown Ave,40.767558694,-73.920986533,2024
Gansevoort St & Hudson St,40.73937600789778,-74.00520807425661,2024
Metropolitan Ave & Bedford Ave,40.715226173,-73.959969997,2024
Dean St & Franklin Ave,40.67759206937376,-73.955637216568,2024
Broadway & 49 St,40.755389,-73.911517,2024
Allen St & Stanton St,40.722055,-73.989111,2024
Fulton St & Waverly Ave,40.683254361,-73.966102362,2024
Bergen St & 4 Ave,40.68263042,-73.9799757,2024
Central Park W & W 91 St,40.788731098,-73.966560721,2024
31 Ave & 30 St,40.7647,-73.9240312,2024
Albany Ave & Fulton St,40.67994976,-73.938233018,2024
Broadway & W 122 St,40.812195301,-73.961165786,2024
E 85 St & York Ave,40.775462866,-73.947782636,2024
34 Ave & 38 St,40.756884098,-73.921626806,2024
Wythe Ave & N 13 St,40.722764373,-73.95695281,2024
60 Pl & Linden St,40.708763599,-73.901702523,2024
Eastern Pkwy & Rochester Ave,40.66846,-73.9282,2024
38 St & 30 Ave,40.764114499,-73.915881515,2024
82 St & 30 Ave,40.760980725,-73.886505842,2024
E 13 St & Ave A,40.72966729392978,-73.98067966103554,2024
Walton Ave & E 151 St,40.82084918,-73.927570939,2024
1 Ave & E 68 St,40.76500525,-73.95818491,2024
Madison Ave & E 26 St,40.742660642,-73.986774445,2024
Degraw St & Hoyt St,40.68199044270703,-73.99079024791718,2024
Gramercy Park N & Gramercy Park E,40.73795,-73.98509,2024
48 Ave & 37 St,40.740386248,-73.928909898,2024
44 St & 48 Ave,40.739327788,-73.92124784,2024
Riverside Blvd & W 67 St,40.777621984,-73.988985658,2024
Riverside Dr & W 138 St,40.82312417,-73.955867767,2024
Kosciuszko St & Nostrand Ave,40.690748692,-73.951170087,2024
W 78 St & Broadway,40.78331089,-73.980814576,2024
W 22 St & 8 Ave,40.745010734,-73.99967134,2024
W 51 St & 6 Ave,40.7606597,-73.98042047,2024
31 St & Astoria Blvd,40.769899368,-73.918530583,2024
Allen St & Rivington St,40.720050573,-73.990047574,2024
Valentine Ave & E 183 St,40.85715127,-73.8979913,2024
Wilson Ave & Troutman St,40.701658607,-73.927559853,2024
E 118 St & 3 Ave,40.799139,-73.9389152,2024
30 Ave & 41 St,40.763532996,-73.91385603,2024
Grand Concourse & E 176 St,40.84760046,-73.907420874,2024
Ditmars Blvd & 19 St,40.78145,-73.9183302,2024
Jay St & York St,40.701147437,-73.986594319,2024
Norfolk St & Broome St,40.717027307,-73.988053083,2024
44 St & 6 Ave,40.647104859,-74.004387975,2024
Pitkin Ave & Grafton St,40.66852,-73.91908,2024
30 St & 48 Ave,40.741150498,-73.938099265,2024
39 Ave & 99 St,40.749642968,-73.866986513,2024
Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,2024
E 10 St & Ave A,40.727394581,-73.981415749,2024
E 6 St & Ave B,40.724867105,-73.982302785,2024
Cauldwell Ave & E 158 St,40.819789171,-73.908411622,2024
Intervale Ave & Kelly St,40.827383041,-73.896267295,2024
E 81 St & 3 Ave,40.775802493,-73.956555009,2024
Perry St & Greenwich Ave,40.735918,-74.000939,2024
E Tremont Ave & Jerome Ave,40.851756811,-73.908869147,2024
Amsterdam Ave & W 119 St,40.808370233,-73.959618688,2024
Stagg St & Morgan Ave,40.710681,-73.93372,2024
Adam Clayton Powell Blvd & W 130 St,40.812477827,-73.946068168,2024
Vernon Blvd & 50 Ave,40.742469311,-73.954168081,2024
5 Ave & E 103 St,40.7922553,-73.95249933,2024
Cauldwell Ave & E 161 St,40.821767688,-73.907556295,2024
Carroll St & Rochester Ave,40.66598,-73.9284,2024
E 167 St & Clay Ave,40.830870152,-73.911018491,2024
11 Ave & W 27 St,40.75115633,-74.005576372,2024
Crotona Pkwy & Elsmere Pl,40.841929674,-73.885467529,2024
E 174 St & Longfellow Ave,40.836336255,-73.884442687,2024
Sterling Pl & Bedford Ave,40.672794223,-73.954047203,2024
Bedford Ave & Fenimore St,40.658028245,-73.956858516,2024
Broadway & E 14 St,40.734895468,-73.990859985,2024
3 Ave & Schermerhorn St,40.686810374,-73.979788542,2024
44 Dr & Jackson Ave,40.747400165,-73.942974806,2024
Milton St & Franklin St,40.729156852,-73.957740307,2024
W 74 St & Columbus Ave,40.778749108,-73.977527738,2024
Brooklyn Ave & Dean St,40.676837206,-73.944172382,2024
W 47 St & 10 Ave,40.762637258,-73.99289465,2024
E 182 St & Morris Ave,40.856754065,-73.902518392,2024
Broadway & W 37 St,40.75172632,-73.98753523,2024
E 89 St & York Ave,40.777917385,-73.945936084,2024
E 85 St & 3 Ave,40.77801203,-73.95407149,2024
Union Ave & Wallabout St,40.70029511,-73.95032283,2024
Pike St & Monroe St,40.711824656,-73.992002726,2024
Amsterdam Ave & W 172 St,40.842174411,-73.935127258,2024
2 Ave & E 31 St,40.74299,-73.97711,2024
E 58 St & 1 Ave (NE Corner),40.7584939,-73.962393165,2024
64 St & Woodbine St,40.708030105,-73.895560384,2024
Newton Rd & 44 St,40.75962925,-73.914491534,2024
20 Ave & 42 St,40.775415,-73.900063,2024
Commerce St & Van Brunt St,40.681236386,-74.008746743,2024
W 31 St & 7 Ave,40.749156,-73.9916,2024
Grand Concourse & E 166 St,40.832012177,-73.919714212,2024
Duffield St & Willoughby St,40.692196488,-73.984544277,2024
E 65 St & 2 Ave,40.764634132,-73.962108731,2024
E 15 St & 3 Ave,40.733983994,-73.986997962,2024
Clay Ave & E 173 St,40.843131065,-73.90477109,2024
Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003,2024
Lefferts Pl & Franklin Ave,40.680316091,-73.955978274,2024
E 5 St & Cooper Sq,40.727671385,-73.990991473,2024
8 Ave & W 38 St,40.754292488,-73.991400242,2024
Lewis Ave & Madison St,40.686152816,-73.935733438,2024
Montrose Ave & Bushwick Ave,40.707715273,-73.940158725,2024
W 20 St & 5 Ave,40.739703298,-73.991184711,2024
Park Ave & Marcus Garvey Blvd,40.69855094,-73.941452026,2024
Schenectady Ave & Pacific St,40.67686,-73.93327,2024
Halsey St & Broadway,40.685638189,-73.915837407,2024
5 Ave & E 30 St,40.746353149,-73.986452937,2024
St Marks Pl & 1 Ave,40.727822661,-73.985860467,2024
E 1 St & 1 Ave,40.72335597960796,-73.98864984512329,2024
Sterling St & Bedford Ave,40.662714958,-73.95686245,2024
Grand Ave & W 181 St,40.856237411,-73.907356977,2024
Cambridge Pl & Gates Ave,40.68488,-73.96304,2024
E 169 St & Fox St,40.827184,-73.893721,2024
McGuinness Blvd & Eagle St,40.735483527,-73.952881694,2024
W 176 St & Montgomery Ave,40.849629,-73.919205,2024
Bergen St & Mother Gaston Blvd,40.67374,-73.90852,2024
W 120 St & Claremont Ave,40.8109494,-73.9634,2024
Little West St & 1 Pl,40.705691218,-74.016759872,2024
Sterling Pl & 5 Ave,40.678970070475735,-73.97855266928671,2024
Lexington Ave & E 111 St,40.795287132,-73.944218516,2024
Jackson Ave & 46 Rd,40.745284081,-73.947537303,2024
Central Ave & Decatur St,40.6882,-73.90798,2024
East End Ave & E 86 St,40.77518615,-73.94446054,2024
Pitt St & Stanton St,40.719309568,-73.981846094,2024
Pacific St & Nevins St,40.685266733,-73.982889295,2024
2 Ave & E 72 St,40.768493772,-73.958706021,2024
Steinway St & Broadway,40.759104609,-73.918892264,2024
Irving Ave & Jefferson St,40.705417395,-73.925508022,2024
35 St & Broadway,40.760252237,-73.922381639,2024
Madison Ave & E 51 St,40.75863,-73.97513,2024
1 Ave & E 94 St,40.781832218,-73.94588995,2024
Lewis Ave & Fulton St,40.67972,-73.93467,2024
University Ave & Macombs Rd,40.849760413,-73.916136622,2024
Carroll St & 5 Ave,40.675232887,-73.981611371,2024
Graham Ave & Conselyea St,40.714950681,-73.944579124,2024
E 75 St & 3 Ave,40.771137595,-73.957614064,2024
7 St & 5 Ave,40.670631886,-73.985650659,2024
10 St & 4 Ave,40.669769287,-73.988782287,2024
Malcolm X Blvd & DeKalb Ave,40.693973303,-73.931055069,2024
Tiebout Ave & E 184 St,40.858562112,-73.89640367,2024
Schermerhorn St & Hoyt St,40.688826084,-73.985251307,2024
E 16 St & Irving Pl,40.735367055605394,-73.98797392845154,2024
Knickerbocker Ave & Moffat St,40.690434,-73.903737,2024
Smith St & 3 St,40.678667545,-73.996043563,2024
Amsterdam Ave & W 66 St,40.774605751,-73.984761834,2024
Plaza St West & Flatbush Ave,40.67494607,-73.97120142,2024
Grand Concourse & E 181 St,40.854692101,-73.901510596,2024
Market St & Cherry St,40.71076228,-73.99400398,2024
Clinton St & Cherry St,40.711414099,-73.986688256,2024
W 90 St & Amsterdam Ave,40.789966702,-73.973172307,2024
E 18 St & Church Ave,40.649643064,-73.963173866,2024
34 Ave & 13 St,40.7638753,-73.9364848,2024
India St & Manhattan Ave,40.732378006,-73.954966068,2024
E 51 St & Lexington Ave,40.7570889,-73.971984029,2024
30 Ave & 80 St,40.761093497,-73.888419151,2024
E 53 St & Madison Ave,40.759426832,-73.974087596,2024
48 St & Barnett Ave,40.75001640425933,-73.91540944576263,2024
Kingston Ave & E New York Ave,40.66219,-73.94293,2024
34 St & 35 Ave,40.756732941,-73.926102996,2024
Flatbush Ave & Fenimore St,40.657853246,-73.960431814,2024
E 138 St & Willow Ave,40.804222465,-73.911620498,2024
E 43 St & 2 Ave,40.75022392,-73.97121414,2024
W 44 St & 11 Ave,40.761701703,-73.996437788,2024
Carroll St & 6 Ave,40.674088597,-73.978720188,2024
Banker St & Meserole Ave,40.726158619,-73.956142426,2024
Central Ave & Covert St,40.689326286,-73.90952754,2024
Valentine Ave & E 181 St,40.854120731,-73.899163961,2024
Henry St & Degraw St,40.684628963,-73.999053359,2024
Schermerhorn St & Court St,40.690959692,-73.992043018,2024
Barclay St & Church St,40.71988116666667,-74.0088235,2024
7 Ave S & Bleecker St,40.731933713,-74.003739834,2024
Ithaca St & Baxter Ave,40.746419787,-73.883277535,2024
Amsterdam Ave & W 60 St,40.77114812219016,-73.98699113854883,2024
3 Ave & E 172 St,40.83951664,-73.900347948,2024
Kingsland Ave & Nassau Ave,40.725759029,-73.941721082,2024
Hancock St & Malcolm X Blvd,40.68503499,-73.929335952,2024
E 74 St & 1 Ave,40.7689738,-73.95482273,2024
E 88 St & 1 Ave,40.778167725,-73.948809266,2024
Morris Ave & E 153 St,40.820036,-73.921411,2024
Eastern Pkwy & Troy Ave,40.669343352,-73.936879396,2024
Cortelyou Rd & Argyle Rd,40.64034,-73.96603,2024
Roosevelt Island Tramway,40.757303238,-73.953650236,2024
E 45 St & 3 Ave,40.752597094,-73.972828031,2024
43 St & Broadway,40.7577284,-73.9166368,2024
Clay Ave & Claremont Pkwy,40.840090632,-73.905430555,2024
3 Ave & E 163 St,40.823872,-73.908699,2024
E 56 St & 3 Ave,40.75934501,-73.96759673,2024
E 30 St & Park Ave S,40.744668961,-73.982807398,2024
E 82 St & East End Ave,40.772513151,-73.946841717,2024
St Nicholas Ave & Manhattan Ave,40.809713483,-73.953152299,2024
Vesey St & Church St,40.71221958009051,-74.01047229766846,2024
W 70 St & Amsterdam Ave,40.777497053,-73.982820153,2024
6 Ave & W 33 St,40.749112844,-73.988868833,2024
Myrtle Ave & St Edwards St,40.693309069,-73.976934791,2024
51 St & Hobart St,40.75767234025041,-73.90769943594933,2024
E 182 St & Park Ave,40.854654193,-73.894932628,2024
Irving Ave & Harman St,40.701086044,-73.917989969,2024
Onderdonk Ave & Gates Ave,40.703951478,-73.907443285,2024
College Ave & E 169 St,40.835122799036405,-73.91196817159653,2024
46 St & 7 Ave,40.644743,-74.003754,2024
103 St & Martense Ave,40.74061799,-73.856523752,2024
Wales Ave & E 147 St,40.811307669,-73.907809734,2024
Jerome Ave & E Mosholu Pkwy S,40.879417777,-73.885266185,2024
Featherbed Ln & Jerome Ave,40.845505,-73.914311,2024
Lexington Ave & E 26 St,40.741444349,-73.983130693,2024
35 Ave & 37 St,40.755985737,-73.923330665,2024
Winthrop St & Albany Ave,40.6577,-73.9398,2024
Sterling St & Nostrand Ave,40.663269997,-73.950594664,2024
Lexington Ave & Classon Ave,40.686779141,-73.95922029,2024
W 56 St & 10 Ave,40.768459201,-73.988783121,2024
21 St & 43 Ave,40.75052534,-73.94594845,2024
9 Ave & W 45 St,40.760332227,-73.991688967,2024
Broadway & W 58 St,40.767385125,-73.981860638,2024
E 77 St & 3 Ave,40.773044348,-73.958549023,2024
E 56 St & Madison Ave,40.761159182,-73.972949386,2024
E 81 St & York Ave,40.7728384,-73.94989233,2024
10 St & 5 Ave,40.6686273,-73.98700053,2024
Bond St & Bergen St,40.6849581,-73.98635757,2024
Rutland Rd & Brooklyn Ave,40.659705162,-73.945185304,2024
50 St & 7 Ave,40.642501,-74.006055,2024
W 140 St & Riverside Dr,40.824013,-73.954743,2024
University Ave & Brandt Pl,40.848436952,-73.918389559,2024
Frederick Douglass Blvd & W 129 St,40.812430263,-73.949124455,2024
Lenox Ave & W 115 St,40.801176548,-73.95014286,2024
Vesey Pl & River Terrace,40.715346098,-74.016328573,2024
John St & William St,40.708247542,-74.007264495,2024
E 156 St & Brook Ave,40.819823,-73.912411,2024
LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2024
24 St & 5 Ave,40.659455538,-73.994873166,2024
20 Ave & Shore Blvd,40.785884023,-73.915135503,2024
Nostrand Ave & Rutland Rd,40.65953362,-73.95042419399999,2024
E 138 St & Cypress Ave,40.805583477,-73.9147861,2024
Grand Concourse & E 196 St,40.867530465,-73.892985702,2024
E 19 St & 3 Ave,40.736276388,-73.984247088,2024
Willis Ave & E 143 St,40.812320352,-73.920436144,2024
Brevoort Pl & Bedford Ave,40.68012,-73.95362,2024
W 36 St & 7 Ave,40.752149,-73.989539,2024
Scholes St & Manhattan Ave,40.70870368,-73.9448625,2024
W 107 St & Columbus Ave,40.799775481,-73.962154031,2024
Central Park West & W 68 St,40.773325086,-73.977873325,2024
Columbus Ave & W 95 St,40.791954279,-73.968341947,2024
Franklin Ave & St Marks Ave,40.675648689,-73.956172824,2024
7 Ave & 40 St,40.648169,-74.000057,2024
Columbia St & Degraw St,40.6859296,-74.00242364,2024
N 5 St & Northside Piers,40.719897151,-73.9639467,2024
W 53 St & 10 Ave,40.766661882,-73.990812182,2024
Beck St & Leggett Ave,40.815126657,-73.899901748,2024
W 67 St & Broadway,40.774758339,-73.98248422099999,2024
E 81 St & Park Ave,40.776866317,-73.959240913,2024
24 Ave & 26 St,40.774591,-73.918544,2024
Suydam St & Knickerbocker Ave,40.702013,-73.923769,2024
46 Ave & 5 St,40.74731,-73.95451,2024
Gerard Ave & McClellan St,40.83397305,-73.921268225,2024
Parkside Ave & Flatbush Ave,40.65563,-73.95968,2024
Crotona Park North & Prospect Ave,40.841092,-73.892317,2024
34th Ave & Vernon Blvd,40.76535380385866,-73.93986314535141,2024
E Mosholu Pkwy & Van Cortlandt Ave E,40.876520038,-73.883609176,2024
Madison St & Woodward Ave,40.704085827,-73.904059768,2024
Fulton St & Williams Ave,40.677112937,-73.900945783,2024
State St & Smith St,40.68926096,-73.988483787,2024
Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,2024
W 155 St & Frederick Douglass Blvd,40.829154015,-73.936871052,2024
Broadway & Battery Pl,40.70463334,-74.01361706,2024
Brooklyn Ave & Prospect Pl,40.674185514,-73.944469571,2024
Taylor St & Bedford Ave,40.705751657,-73.963356376,2024
Vernon Blvd & 10 St,40.7671863,-73.9373554,2024
24 St & 38 Ave,40.756351,-73.936515,2024
Johnson St & Brooklyn Bridge Blvd,40.695,-73.98917,2024
58 St & 32 Ave,40.75574,-73.903427,2024
New York Ave & Hawthorne St,40.65794,-73.94735,2024
W 87 St & West End Ave,40.789622,-73.97757,2024
27 Ave & 3 St,40.774882555,-73.934203148,2024
Broadway & Madison St,40.68822,-73.91966,2024
1 Ave & E 18 St,40.73381219196632,-73.98054420948029,2024
E 27 St & 1 Ave,40.739445,-73.976806,2024
E 47 St & Park Ave,40.755181193,-73.974444389,2024
Central Park W & W 97 St,40.792919636,-73.963979244,2024
Clark St & Henry St,40.697560072,-73.993575692,2024
W Burnside Ave & University Ave,40.853619576,-73.912609577,2024
Popham Ave & W 174 St,40.847616553,-73.922011137,2024
Grand Concourse & E 161 St,40.827355027,-73.92267704,2024
E 138 St & 5 Ave,40.814447761,-73.936064363,2024
Front St & Jay St,40.702516556,-73.986804247,2024
31 Ave & Steinway St,40.7611488,-73.9170071,2024
E 11 St & Broadway,40.732401252,-73.991737604,2024
,40.76,-73.97,2024
Frederick Douglass Blvd & W 117 St,40.805232406,-73.954843998,2024
Putnam Ave & Wyckoff Ave,40.698062062,-73.908946514,2024
West St & Liberty St,40.711598992,-74.014796734,2024
Kent Ave & Grand St,40.716717958,-73.965749979,2024
E 144 St & Brook Ave,40.811804652,-73.917145014,2024
Lexington Ave & E 127 St,40.805726,-73.936322,2024
E 2 St & Ave B,40.722266078,-73.98416543,2024
W 52 St & 11 Ave,40.767347217,-73.994152546,2024
7 Ave & 17 St,40.660893559,-73.986878872,2024
31 Ave & 61 St,40.757561803,-73.901419759,2024
Leonard St & Maujer St,40.710399628,-73.946954727,2024
21 St & 36 Ave,40.760111451,-73.936362386,2024
Wallabout St & Kent Ave,40.6991049,-73.960633406,2024
Crown St & Rogers Ave,40.66639,-73.95346,2024
11 Ave & Prospect Ave,40.656359792,-73.977330923,2024
E 84 St & Park Ave,40.778450966,-73.957994819,2024
Murray St & West St,40.715035677,-74.012471199,2024
12 Ave & W 40 St,40.76087502,-74.00277668,2024
21 St & Queens Plaza North,40.75325964,-73.94335788,2024
Fort Hamilton Pkwy & E 2 St,40.648065925,-73.979346395,2024
8 Ave & W 27 St,40.747968,-73.996637,2024
6 Ave & Walker St,40.7197920901383,-74.0052238852195,2024
W 13 St & 7 Ave,40.737782121,-73.999758363,2024
E 2 St & Ave A,40.723300815,-73.986067176,2024
Broadway & Roebling St,40.709227324,-73.960551858,2024
New York Ave & Lenox Rd,40.654532552,-73.946988583,2024
W 49 St & 8 Ave,40.76227205,-73.98788205,2024
Congress St & Hicks St,40.689434171,-73.999351382,2024
Franklin Ave & E 169 St,40.83159852,-73.902236104,2024
43 St & Skillman Ave,40.74692675687384,-73.9208248257637,2024
Sedgwick Ave & W 231 St,40.875067353,-73.901134253,2024
S 5 Pl & S 5 St,40.710355759,-73.960860252,2024
Madison St & Evergreen Ave,40.691200495,-73.916707754,2024
16 St & 4 Ave,40.666179061,-73.992490888,2024
Beverley Rd & Flatbush Ave,40.645217419,-73.958233595,2024
Eastern Pkwy & Nostrand Ave,40.66967,-73.9503,2024
W 113 St & Broadway,40.805899978,-73.96501267,2024
Flatbush Ave & Eastern Pkwy,40.668757,-73.966438,2024
St Johns Pl & Washington Ave,40.673751354,-73.963231325,2024
Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,2024
E 128 St & 3 Ave,40.805631,-73.934077,2024
Greene Ave & Nostrand Ave,40.688389063,-73.950992107,2024
Bank St & Hudson St,40.73652889,-74.00618026,2024
3 St & Hoyt St,40.6777287,-73.99364123,2024
34 St & 5 Ave,40.654240489,-74.001189113,2024
Kosciuszko St & Tompkins Ave,40.691283226,-73.945294738,2024
Walker St & Baxter St,40.717248797,-73.999975204,2024
Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,2024
Morris Ave & E 163 St,40.82720387,-73.917742491,2024
McKibbin St & Manhattan Ave,40.70510918,-73.94407279,2024
Lincoln Pl & Classon Ave,40.672210932,-73.960899234,2024
53 St & 4 Ave,40.644881725,-74.014567614,2024
E 187 St & 3 Ave,40.85717833,-73.89085865,2024
3 Ave & Carroll St,40.677027,-73.9865,2024
Suydam St & Broadway,40.695514798,-73.932319164,2024
51 St & 43 Ave,40.744595766,-73.913754582,2024
W 25 St & 8 Ave,40.746144772,-73.996735692,2024
Central Ave & Woodbine St,40.692923784,-73.915959239,2024
Carlton Ave & St Marks Ave,40.679107189,-73.971817136,2024
23 Ave & 27 St,40.776165,-73.9153175,2024
Broadway & Hancock St,40.68663,-73.9168,2024
W 25 St & 6 Ave,40.74395411,-73.99144871,2024
McKeever Pl & Sullivan Pl,40.664548993,-73.959051728,2024
N 6 St & Bedford Ave,40.717530847,-73.958552003,2024
Broadway & Kent Ave,40.710825086,-73.968142867,2024
Clinton St & Tillary St,40.69623297129316,-73.99142056703568,2024
W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,2024
50 St & 30 Ave,40.760037661,-73.90722847,2024
Hoe Ave & Jennings St,40.83199513,-73.889410138,2024
St Nicholas Ave & W 137 St,40.818477,-73.947568,2024
Huron St & Franklin St,40.732671618,-73.958277106,2024
W 84 St & Columbus Ave,40.78499979,-73.97283406,2024
Washington St & Laight St,40.722910404,-74.010277271,2024
Henry St & Grand St,40.714225531,-73.981087446,2024
Marcus Garvey Blvd & Macon St,40.682601,-73.938037,2024
E 51 St & 2 Ave,40.755293,-73.967641,2024
Greenpoint Ave & West St,40.729794383,-73.958997607,2024
Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,2024
St Nicholas Ave & W 126 St,40.811607361,-73.95165658,2024
Columbia St & Kane St,40.687773347,-74.001609921,2024
Grand Concourse & E 192 St,40.86461246,-73.89517343,2024
Eldert St & Bushwick Ave,40.686500669,-73.913208246,2024
